series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	686	-14.46636926	14.35920905	SEN	Senegal	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															346.81		346.81	2014	346.81	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															364.42		364.42	2014	364.42	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	688	20.805876	44.03145697	SRB	Serbia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															379.95		379.95	2014	379.95	ILOSTAT - ES - Monthly Statistical Survey on Employees and their Salaries and Wages	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	690	55.46561591	-4.678053059	SYC	Seychelles	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	702	103.8107883	1.361009155	SGP	Singapore	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											4.21				4.74	5.38	5.06	2015	5.38	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											4.74				5.33	6.03	5.68	2015	6.03	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	703	19.48495604	48.70741446	SVK	Slovakia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											5.24				5.9	6.65	6.275	2015	6.65	ILOSTAT - ES - Annual Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																24	24	2015	24	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																25	25	2015	25	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	704	105.802499	10.09643079	VNM	Viet Nam	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																26	26	2015	26	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											9.07				8.5		8.5	2014	8.5	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											9.1				8.84		8.84	2014	8.84	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	705	14.82209486	46.11958061	SVN	Slovenia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											9.13				9.14		9.14	2014	9.14	ILOSTAT - ES - Raziskovanje o strukturi plae	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	706	46.20367477	4.406485729	SOM	Somalia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	710	24.67184355	-29.99957544	ZAF	South Africa	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP											10.41		13	13	14		13.3333333333333	2014	14	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP											11.5		15	15	15		15	2014	15	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	724	-3.554078296	40.39211472	ESP	Spain	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP											12.43		16	16	16		16	2014	16	ILOSTAT - ES - Encuesta Anual de Estructura Salarial	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	728	30.32618773	7.290839152	SSD	South Sudan	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	736	29.95650159	16.02643066	SDN	Sudan	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	740	-55.90626394	4.132603197	SUR	Suriname	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	740	-55.90626394	4.132603197	SUR	Suriname	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															174.13		174.13	2014	174.13	ILOSTAT - ES - Salary Structure Statistics	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	752	14.3775338	60.60103109	SWE	Sweden	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															187.78		187.78	2014	187.78	ILOSTAT - ES - Salary Structure Statistics	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	752	14.3775338	60.60103109	SWE	Sweden	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															202.13		202.13	2014	202.13	ILOSTAT - ES - Salary Structure Statistics	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															36.66		36.66	2014	36.66	ILOSTAT - ES - Swiss Earnings Structure Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	756	8.223158	46.96617097	CHE	Switzerland	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															40.95		40.95	2014	40.95	ILOSTAT - ES - Swiss Earnings Structure Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	756	8.223158	46.96617097	CHE	Switzerland	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															44.37		44.37	2014	44.37	ILOSTAT - ES - Swiss Earnings Structure Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	762	69.294998	38.43069666	TJK	Tajikistan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	762	69.294998	38.43069666	TJK	Tajikistan	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	764	101.0202951	15.13089239	THA	Thailand	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	764	101.0202951	15.13089239	THA	Thailand	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	764	101.0202951	15.13089239	THA	Thailand	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	768	0.97835765	8.532096072	TGO	Togo	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	768	0.97835765	8.532096072	TGO	Togo	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	768	0.97835765	8.532096072	TGO	Togo	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	776	-175.1959991	-21.19511329	TON	Tonga	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	776	-175.1959991	-21.19511329	TON	Tonga	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	776	-175.1959991	-21.19511329	TON	Tonga	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	788	9.572737411	34.11439971	TUN	Tunisia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	788	9.572737411	34.11439971	TUN	Tunisia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	788	9.572737411	34.11439971	TUN	Tunisia	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	792	35.42890329	38.9899684	TUR	Turkey	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															11.25		11.25	2014	11.25	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	792	35.42890329	38.9899684	TUR	Turkey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															11.15		11.15	2014	11.15	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	792	35.42890329	38.9899684	TUR	Turkey	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															11.11		11.11	2014	11.11	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	800	32.39100438	1.279557331	UGA	Uganda	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	800	32.39100438	1.279557331	UGA	Uganda	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	800	32.39100438	1.279557331	UGA	Uganda	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	804	31.40270802	49.00735945	UKR	Ukraine	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	804	31.40270802	49.00735945	UKR	Ukraine	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	804	31.40270802	49.00735945	UKR	Ukraine	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															157.45		157.45	2014	157.45	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															166.19		166.19	2014	166.19	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															173.31		173.31	2014	173.31	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	818	29.77468534	26.57438204	EGY	Egypt	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	818	29.77468534	26.57438204	EGY	Egypt	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	818	29.77468534	26.57438204	EGY	Egypt	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP															13.35	13.19	13.27	2015	13.19	ILOSTAT - ES - Annual Survey of Hours and Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP															15.12	14.91	15.015	2015	14.91	ILOSTAT - ES - Annual Survey of Hours and Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP															16.88	16.61	16.745	2015	16.61	ILOSTAT - ES - Annual Survey of Hours and Earnings	C
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	831	-2.200712402	49.71561166	GGY	Guernsey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	831	-2.200712402	49.71561166	GGY	Guernsey	3	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	832	-2.136773508	49.22353354	JEY	Jersey	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP																					
2017.Q2.G.01	SL_EMP_EARN08	Average hourly earnings (ISCO-08)	832	-2.136773508	49.22353354	JEY	Jersey	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP																					
